Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
YBR009C,16,0.15384615384615385,312,-0.9953222650189527,0.004677734981047276,nonsignificant,8,16,104,gene
YBR010W,24,0.17518248175182483,411,-0.9977180627466845,0.002281937253315446,nonsignificant,13,24,137,gene
YBR011C,34,0.11805555555555555,864,-0.9587731666628362,0.041226833337163815,nonsignificant,24,34,288,gene
YBR012C,4,0.02857142857142857,420,0.9044192954543706,0.09558070454562936,nonsignificant,9,4,140,gene
YBR012W-A,42,0.09523809523809523,1323,-0.36904595881582936,0.6309540411841706,nonsignificant,39,42,441,gene
YBR012W-B,157,0.08935685828116106,5271,-0.5405758753967573,0.45942412460324267,nonsignificant,148,157,1757,gene
YBR013C,5,0.038461538461538464,390,0.8861537019933423,0.11384629800665763,nonsignificant,10,5,130,gene
YBR014C,12,0.058823529411764705,612,0.7747470936393503,0.22525290636064965,nonsignificant,17,12,204,gene
YBR015C,48,0.0802675585284281,1794,-0.6454605202264987,0.3545394797735013,nonsignificant,42,48,598,gene
YBR016W,12,0.09302325581395349,387,-0.9982548813004711,0.0017451186995289028,nonsignificant,5,12,129,gene
YBR017C,66,0.07181719260065289,2757,0.4470803750289515,0.5529196249710485,nonsignificant,71,66,919,gene
YBR018C,27,0.07356948228882834,1101,-0.15548073252706007,0.8445192674729399,nonsignificant,26,27,367,gene
YBR019C,65,0.09285714285714286,2100,-0.8224701475878504,0.1775298524121496,nonsignificant,55,65,700,gene
YBR020W,45,0.08506616257088846,1587,-0.11983154509327454,0.8801684549067255,nonsignificant,44,45,529,gene
YBR021W,58,0.0914826498422713,1902,-0.41378631892686,0.58621368107314,nonsignificant,54,58,634,gene
YBR022W,14,0.07865168539325842,534,-0.6342877037184869,0.36571229628151314,nonsignificant,11,14,178,gene
YBR023C,75,0.06432246998284734,3498,0.9499691778516334,0.050030822148366676,nonsignificant,94,75,1166,gene
YBR024W,21,0.0695364238410596,906,0.0,1.0,nonsignificant,21,21,302,gene
YBR025C,44,0.11139240506329114,1185,-0.9661051464753108,0.033894853524689295,nonsignificant,32,44,395,gene
YBR026C,35,0.09186351706036745,1143,-0.4041169094348225,0.5958830905651775,nonsignificant,32,35,381,gene
YBR027C,9,0.08108108108108109,333,-0.2763263901682371,0.7236736098317629,nonsignificant,8,9,111,gene
YBR028C,37,0.07034220532319392,1578,0.25122595829345284,0.7487740417065472,nonsignificant,39,37,526,gene
YBR029C,37,0.08078602620087336,1374,0.1288685084028418,0.8711314915971582,nonsignificant,38,37,458,gene
YBR030W,49,0.08860759493670886,1659,-0.9514802617197492,0.04851973828025081,nonsignificant,37,49,553,gene
YBR031W,62,0.17079889807162535,1089,-0.9999853131523262,1.4686847673789383e-05,enriched,36,62,363,gene
YBR032W,8,0.07920792079207921,303,-0.5857838217574749,0.4142161782425251,nonsignificant,6,8,101,gene
YBR033W,68,0.07391304347826087,2760,0.44159061151075196,0.558409388489248,nonsignificant,73,68,920,gene
YBR034C,35,0.10028653295128939,1047,-0.9544997361036415,0.04550026389635857,nonsignificant,25,35,349,gene
YBR035C,23,0.10043668122270742,687,-0.6412046421130584,0.3587953578869416,nonsignificant,19,23,229,gene
YBR036C,43,0.10462287104622871,1233,-0.7566549908512408,0.24334500914875917,nonsignificant,36,43,411,gene
YBR037C,24,0.08108108108108109,888,-0.6289066304773024,0.37109336952269756,nonsignificant,20,24,296,gene
YBR038W,83,0.08609958506224066,2892,-0.42870037850055154,0.5712996214994485,nonsignificant,78,83,964,gene
YBR039W,32,0.10256410256410256,936,-0.42253133757270045,0.5774686624272996,nonsignificant,29,32,312,gene
YBR040W,25,0.08361204013377926,897,0.2996886270631097,0.7003113729368903,nonsignificant,27,25,299,gene
YBR041W,54,0.08059701492537313,2010,-0.32557592776470634,0.6744240722352937,nonsignificant,51,54,670,gene
YBR042C,30,0.07537688442211055,1194,0.2763263901682371,0.7236736098317629,nonsignificant,32,30,398,gene
YBR043C,57,0.08260869565217391,2070,0.2054276513767208,0.7945723486232792,nonsignificant,59,57,690,gene
YBR044C,53,0.0924956369982548,1719,-0.6979717718902262,0.3020282281097738,nonsignificant,46,53,573,gene
YBR045C,33,0.0515625,1920,0.9588593670279738,0.041140632972026185,nonsignificant,47,33,640,gene
YBR046C,24,0.07164179104477612,1005,0.4362971383492269,0.5637028616507731,nonsignificant,27,24,335,gene
YBR047W,20,0.11363636363636363,528,-0.9790786646622059,0.020921335337794035,nonsignificant,12,20,176,gene
YBR048W,33,0.21019108280254778,471,-0.9999966414816707,3.3585183293285463e-06,enriched,15,33,157,gene
YBR049C,51,0.06288532675709001,2433,0.31690860169039137,0.6830913983096086,nonsignificant,54,51,811,gene
YBR050C,27,0.07964601769911504,1017,-0.15548073252706007,0.8445192674729399,nonsignificant,26,27,339,gene
YBR051W,10,0.08547008547008547,351,-0.5204998778130466,0.47950012218695337,nonsignificant,8,10,117,gene
YBR052C,21,0.0995260663507109,633,-0.7887004526662931,0.21129954733370696,nonsignificant,16,21,211,gene
YBR053C,25,0.06963788300835655,1077,0.15548073252706007,0.8445192674729399,nonsignificant,26,25,359,gene
YBR054W,33,0.09565217391304348,1035,-0.5423859331236852,0.4576140668763148,nonsignificant,29,33,345,gene
YBR055C,49,0.05444444444444444,2700,0.939207276469477,0.060792723530523014,nonsignificant,64,49,900,gene
YBR056W,33,0.06573705179282868,1506,0.13616825714527359,0.8638317428547264,nonsignificant,34,33,502,gene
YBR056W-A,0,0.0,201,0.9167354833364496,0.08326451666355042,nonsignificant,3,0,67,gene
YBR056C-B,0,0.0,159,0.9167354833364496,0.08326451666355042,nonsignificant,3,0,53,gene
YBR057C,23,0.06267029972752043,1101,0.16174351361417372,0.8382564863858263,nonsignificant,24,23,367,gene
YBR058C,52,0.06649616368286446,2346,0.2145052528816459,0.7854947471183541,nonsignificant,54,52,782,gene
YBR058C-A,5,0.06172839506172839,243,0.0,1.0,nonsignificant,5,5,81,gene
YBR059C,82,0.0739404869251578,3327,0.33377235459038146,0.6662276454096185,nonsignificant,86,82,1109,gene
YBR060C,52,0.08373590982286634,1863,-0.4362971383492269,0.5637028616507731,nonsignificant,48,52,621,gene
YBR061C,17,0.05466237942122187,933,0.7890970739433932,0.21090292605660677,nonsignificant,23,17,311,gene
YBR062C,13,0.0718232044198895,543,-0.6572182888520912,0.34278171114790873,nonsignificant,10,13,181,gene
YBR063C,33,0.08148148148148149,1215,0.2646833093626595,0.7353166906373405,nonsignificant,35,33,405,gene
YBR064W,10,0.06993006993006994,429,0.5946194435410576,0.40538055645894244,nonsignificant,13,10,143,gene
YBR065C,26,0.07123287671232877,1095,0.2945430138887266,0.7054569861112734,nonsignificant,28,26,365,gene
YBR066C,16,0.07239819004524888,663,0.1916348440854897,0.8083651559145103,nonsignificant,17,16,221,gene
YBR067C,40,0.1895734597156398,633,-0.9876454149821281,0.01235458501787193,nonsignificant,27,40,211,gene
YBR068C,53,0.08688524590163935,1830,0.0,1.0,nonsignificant,53,53,610,gene
YBR069C,65,0.10483870967741936,1860,-0.8655834258296405,0.13441657417035946,nonsignificant,54,65,620,gene
YBR070C,18,0.07563025210084033,714,0.1814541916179565,0.8185458083820435,nonsignificant,19,18,238,gene
YBR071W,22,0.10377358490566038,636,-0.7747470936393503,0.22525290636064965,nonsignificant,17,22,212,gene
YBR072W,15,0.06976744186046512,645,0.0,1.0,nonsignificant,15,15,215,gene
YBR072C-A,8,0.14814814814814814,162,-0.8202875051210041,0.17971249487899593,nonsignificant,5,8,54,gene
YBR073W,65,0.06777893639207508,2877,0.7929743918430685,0.2070256081569315,nonsignificant,76,65,959,gene
YBR074W,69,0.07062436028659161,2931,0.6918204525329489,0.3081795474670511,nonsignificant,78,69,977,gene
YBR076W,31,0.08732394366197183,1065,-0.846958115841184,0.15304188415881603,nonsignificant,24,31,355,gene
YBR076C-A,10,0.11235955056179775,267,-0.8975295651402506,0.10247043485974942,nonsignificant,6,10,89,gene
YBR077C,11,0.06748466257668712,489,0.0,1.0,nonsignificant,11,11,163,gene
YBR078W,61,0.14186046511627906,1290,-0.9896182042102982,0.010381795789701767,nonsignificant,44,61,430,gene
YBR079C,91,0.09430051813471503,2895,-0.8230178495394017,0.17698215046059831,nonsignificant,79,91,965,gene
YBR080C,65,0.08563899868247694,2277,-0.19894062913029043,0.8010593708697096,nonsignificant,63,65,759,gene
YBR081C,99,0.07426856714178545,3999,-0.7590453312984331,0.24095466870156684,nonsignificant,88,99,1333,gene
YBR082C,23,0.15436241610738255,447,-0.9944543326847559,0.0055456673152440615,nonsignificant,13,23,149,gene
YBR083W,50,0.1026694045174538,1461,-0.9218309141757169,0.0781690858242831,nonsignificant,39,50,487,gene
YBR084W,101,0.10348360655737705,2928,-0.796625976840196,0.203374023159804,nonsignificant,89,101,976,gene
YBR084C-A,25,0.13157894736842105,570,-0.9476549367268368,0.052345063273163295,nonsignificant,17,25,190,gene
YBR085W,27,0.08766233766233766,924,-0.4597086253925802,0.5402913746074198,nonsignificant,24,27,308,gene
YBR085C-A,7,0.08139534883720931,258,-0.31690860169039137,0.6830913983096086,nonsignificant,6,7,86,gene
YBR086C,84,0.08870116156282999,2841,-0.08740366387684517,0.9125963361231548,nonsignificant,83,84,947,gene
YBR087W,31,0.08732394366197183,1065,-0.14486785941529412,0.8551321405847059,nonsignificant,30,31,355,gene
YBR088C,34,0.13127413127413126,777,-0.9982548813004711,0.0017451186995289028,nonsignificant,20,34,259,gene
YBR089W,13,0.065,600,0.8824751319033605,0.11752486809663953,nonsignificant,20,13,200,gene
YBR089C-A,8,0.08,300,-0.2945430138887266,0.7054569861112734,nonsignificant,7,8,100,gene
YBR090C,10,0.08130081300813008,369,-0.26111731963647267,0.7388826803635273,nonsignificant,9,10,123,gene
YBR091C,7,0.06363636363636363,330,-0.31690860169039137,0.6830913983096086,nonsignificant,6,7,110,gene
YBR092C,55,0.11752136752136752,1404,-0.9996835774095537,0.0003164225904462903,enriched,34,55,468,gene
YBR093C,58,0.12393162393162394,1404,-0.9998988053947542,0.00010119460524583711,enriched,35,58,468,gene
YBR094W,48,0.0636604774535809,2262,0.7149505925973904,0.28504940740260964,nonsignificant,56,48,754,gene
YBR095C,30,0.06960556844547564,1293,0.601975280493062,0.39802471950693796,nonsignificant,35,30,431,gene
YBR096W,19,0.08225108225108226,693,-0.6983004175216551,0.30169958247834494,nonsignificant,15,19,231,gene
YBR097W,96,0.06597938144329897,4365,0.9715402630836893,0.028459736916310638,nonsignificant,120,96,1455,gene
YBR098W,42,0.06069364161849711,2076,0.834482141302534,0.16551785869746605,nonsignificant,52,42,692,gene
YBR099C,7,0.0546875,384,0.4950149249061543,0.5049850750938457,nonsignificant,9,7,128,gene
YBR101C,18,0.061855670103092786,873,0.34527915398142317,0.6547208460185768,nonsignificant,20,18,291,gene
YBR102C,50,0.06631299734748011,2262,0.6461630993152708,0.35383690068472917,nonsignificant,57,50,754,gene
YBR103W,36,0.06716417910447761,1608,0.6454605202264987,0.3545394797735013,nonsignificant,42,36,536,gene
YBR103C-A,6,0.125,144,-0.9953222650189527,0.004677734981047276,nonsignificant,2,6,48,gene
YBR104W,23,0.0696969696969697,990,0.4437015387252652,0.5562984612747348,nonsignificant,26,23,330,gene
YBR105C,28,0.07713498622589532,1089,-0.1526103403132857,0.8473896596867143,nonsignificant,27,28,363,gene
YBR106W,29,0.15343915343915343,567,-0.9988459499152185,0.0011540500847815342,nonsignificant,16,29,189,gene
YBR107C,21,0.08536585365853659,738,-0.35364480446050983,0.6463551955394902,nonsignificant,19,21,246,gene
YBR108W,61,0.06434599156118144,2844,0.9457544959894145,0.05424550401058543,nonsignificant,78,61,948,gene
YBR109C,15,0.10135135135135136,444,-0.8861537019933423,0.11384629800665763,nonsignificant,10,15,148,gene
YBR109W-A,8,0.10666666666666667,225,-0.2945430138887266,0.7054569861112734,nonsignificant,7,8,75,gene
YBR110W,28,0.06222222222222222,1350,0.615911750526148,0.384088249473852,nonsignificant,33,28,450,gene
YBR111C,24,0.10344827586206896,696,-0.842700792949719,0.15729920705028105,nonsignificant,18,24,232,gene
YBR111W-A,8,0.08247422680412371,291,-0.2945430138887266,0.7054569861112734,nonsignificant,7,8,97,gene
YBR112C,57,0.05894519131334023,2901,0.9923392388648206,0.007660761135179461,nonsignificant,81,57,967,gene
YBR113W,5,0.031055900621118012,483,0.9566918571892079,0.04330814281079206,nonsignificant,12,5,161,gene
YBR114W,60,0.07585335018963338,2373,-0.2071510173717952,0.7928489826282048,nonsignificant,58,60,791,gene
YBR115C,114,0.08183776022972003,4179,0.0,1.0,nonsignificant,114,114,1393,gene
YBR116C,9,0.05113636363636364,528,0.7327425068456153,0.2672574931543847,nonsignificant,13,9,176,gene
YBR117C,61,0.08944281524926687,2046,-0.5815077665531805,0.4184922334468195,nonsignificant,55,61,682,gene
YBR118W,60,0.13071895424836602,1377,-0.9984345977419975,0.001565402258002549,nonsignificant,40,60,459,gene
YBR119W,20,0.06688963210702341,897,0.17274065343728873,0.8272593465627113,nonsignificant,21,20,299,gene
YBR120C,12,0.0736196319018405,489,0.0,1.0,nonsignificant,12,12,163,gene
YBR121C,70,0.10479041916167664,2004,-0.9874450814030334,0.01255491859696653,nonsignificant,52,70,668,gene
YBR121C-A,1,0.018867924528301886,159,0.5204998778130466,0.47950012218695337,nonsignificant,2,1,53,gene
YBR122C,11,0.06179775280898876,534,0.4209002580460812,0.5790997419539188,nonsignificant,13,11,178,gene
YBR123C,46,0.07076923076923076,1950,0.33176485820475066,0.6682351417952493,nonsignificant,49,46,650,gene
YBR124W,10,0.08333333333333333,360,0.0,1.0,nonsignificant,10,10,120,gene
YBR125C,27,0.06852791878172589,1182,0.2896534310044333,0.7103465689955667,nonsignificant,29,27,394,gene
YBR126C,54,0.10887096774193548,1488,-0.9905558343121673,0.009444165687832655,nonsignificant,38,54,496,gene
YBR126W-A,5,0.07246376811594203,207,-0.3829249225480261,0.6170750774519739,nonsignificant,4,5,69,gene
YBR126W-B,4,0.08333333333333333,144,0.0,1.0,nonsignificant,4,4,48,gene
YBR127C,64,0.12355212355212356,1554,-0.9953793160366401,0.004620683963359923,nonsignificant,45,64,518,gene
YBR128C,24,0.06956521739130435,1035,0.0,1.0,nonsignificant,24,24,345,gene
YBR129C,13,0.03951367781155015,987,0.962943781435881,0.03705621856411898,nonsignificant,23,13,329,gene
YBR130C,27,0.06338028169014084,1278,0.416117579229635,0.583882420770365,nonsignificant,30,27,426,gene
YBR131W,42,0.059574468085106386,2115,0.7421009647076637,0.2578990352923363,nonsignificant,50,42,705,gene
YBR131C-A,3,0.1,90,-0.9544997361036415,0.04550026389635857,nonsignificant,1,3,30,gene
YBR132C,51,0.08542713567839195,1791,0.0,1.0,nonsignificant,51,51,597,gene
YBR133C,78,0.09420289855072464,2484,-0.9412182786446411,0.05878172135535891,nonsignificant,63,78,828,gene
YBR134W,10,0.07462686567164178,402,0.23697539944700496,0.763024600552995,nonsignificant,11,10,134,gene
YBR135W,12,0.07947019867549669,453,-0.4729107431344619,0.5270892568655381,nonsignificant,10,12,151,gene
YBR136W,157,0.06627268889826932,7107,0.8672362522501946,0.13276374774980543,nonsignificant,177,157,2369,gene
YBR137W,14,0.07777777777777778,540,-0.4362971383492269,0.5637028616507731,nonsignificant,12,14,180,gene
YBR138C,41,0.07809523809523809,1575,-0.37350372565308887,0.6264962743469111,nonsignificant,38,41,525,gene
YBR139W,46,0.09037328094302555,1527,-0.9370209487855445,0.0629790512144555,nonsignificant,35,46,509,gene
YBR140C,215,0.06951180084060782,9279,0.9802350851284253,0.01976491487157473,nonsignificant,252,215,3093,gene
YBR141C,23,0.06804733727810651,1014,0.0,1.0,nonsignificant,23,23,338,gene
YBR141W-A,1,0.03125,96,0.5204998778130466,0.47950012218695337,nonsignificant,2,1,32,gene
YBR142W,52,0.06718346253229975,2322,0.6983004175216551,0.30169958247834494,nonsignificant,60,52,774,gene
YBR143C,43,0.09817351598173515,1314,-0.9481700727820902,0.05182992721790985,nonsignificant,32,43,438,gene
YBR144C,13,0.12380952380952381,315,-0.922900128256458,0.07709987174354202,nonsignificant,8,13,105,gene
YBR145W,36,0.10227272727272728,1056,-0.7266783217077051,0.273321678292295,nonsignificant,30,36,352,gene
YBR146W,26,0.0931899641577061,837,-0.6062313653570074,0.3937686346429926,nonsignificant,22,26,279,gene
YBR147W,16,0.05387205387205387,891,0.8556002077869328,0.1443997922130672,nonsignificant,23,16,297,gene
YBR148W,32,0.05245901639344262,1830,0.5889202212766846,0.41107977872331536,nonsignificant,37,32,610,gene
YBR149W,27,0.0782608695652174,1035,0.0,1.0,nonsignificant,27,27,345,gene
YBR150C,62,0.05662100456621005,3285,0.8666730682256509,0.1333269317743491,nonsignificant,75,62,1095,gene
YBR151W,23,0.07255520504731862,951,0.4437015387252652,0.5562984612747348,nonsignificant,26,23,317,gene
YBR152W,20,0.0684931506849315,876,-0.36264811176606293,0.6373518882339371,nonsignificant,18,20,292,gene
YBR153W,19,0.07755102040816327,735,0.3374794164599426,0.6625205835400574,nonsignificant,21,19,245,gene
YBR154C,19,0.08796296296296297,648,-0.3723741949716407,0.6276258050283593,nonsignificant,17,19,216,gene
YBR155W,21,0.054404145077720206,1158,0.5762892028332064,0.4237107971667936,nonsignificant,25,21,386,gene
YBR156C,56,0.08011444921316166,2097,0.477947276284712,0.522052723715288,nonsignificant,61,56,699,gene
YBR157C,12,0.046875,768,0.9263617298796974,0.07363827012030258,nonsignificant,20,12,256,gene
YBR158W,35,0.06363636363636363,1650,0.7775307893353146,0.2224692106646854,nonsignificant,43,35,550,gene
YBR159W,34,0.09770114942528736,1044,-0.5347911815478583,0.4652088184521417,nonsignificant,30,34,348,gene
YBR160W,20,0.06688963210702341,897,0.33018464240058343,0.6698153575994166,nonsignificant,22,20,299,gene
YBR161W,25,0.06631299734748011,1131,0.4292496119418261,0.5707503880581739,nonsignificant,28,25,377,gene
YBR162C,59,0.12938596491228072,1368,-0.9950631814436749,0.004936818556325073,nonsignificant,41,59,456,gene
YBR162W-A,6,0.09090909090909091,198,-0.6826894921370888,0.31731050786291115,nonsignificant,4,6,66,gene
YBR163W,40,0.06825938566552901,1758,-0.1272198762060882,0.8727801237939118,nonsignificant,39,40,586,gene
YBR164C,14,0.07608695652173914,552,0.0,1.0,nonsignificant,14,14,184,gene
YBR165W,15,0.0539568345323741,834,0.6412046421130584,0.3587953578869416,nonsignificant,19,15,278,gene
YBR166C,23,0.05077262693156733,1359,0.9697397199795282,0.030260280020471753,nonsignificant,36,23,453,gene
YBR167C,5,0.03546099290780142,423,0.929559570727912,0.070440429272088,nonsignificant,11,5,141,gene
YBR168W,22,0.05314009661835749,1242,0.8558729651839888,0.14412703481601116,nonsignificant,30,22,414,gene
YBR169C,58,0.08357348703170028,2082,0.10358303233268662,0.8964169676673134,nonsignificant,59,58,694,gene
YBR170C,34,0.058519793459552494,1743,0.7257011726041275,0.2742988273958725,nonsignificant,41,34,581,gene
YBR171W,14,0.06763285024154589,621,0.0,1.0,nonsignificant,14,14,207,gene
